AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;FruT_c_KmFru;FruT_c_Vmax;FruT_c_alpha;FruT_g_k1;FruT_g_k2;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6Pbb_c_Vmax;G6Pbb_c_KmGlc6P;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_c_KiFru;HXK_c_KiFru6P;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;HXK_g_KiFru;HXK_g_KiFru6P;HXKfru_c_Keq;HXKfru_c_KiGlc;HXKfru_c_KiGlc6P;HXKfru_c_KmADP;HXKfru_c_KmATP;HXKfru_c_KmFru;HXKfru_c_KmFru6P;HXKfru_c_Vmax;HXKfru_c_Vmaxpc;HXKfru_g_Keq;HXKfru_g_KiGlc;HXKfru_g_KiGlc6P;HXKfru_g_KmADP;HXKfru_g_KmATP;HXKfru_g_KmFru;HXKfru_g_KmFru6P;HXKfru_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.469451;0.220408;2.23616;1.89484;24.9663;1753.44;3735.09;0.498287;0.220889;2.94901;0.195438;2.63639;107.761;216.263;0.0940107;1.1401;3.48136;0.713052;0.0767532;0.013231;0.0103596;0.0705018;431.793;70.2561;4.90811;0.0630049;0.24096;614.105;4.49638;80.1549;0.960042;427708;195533;14887;0.122224;2.53062;0.441131;0.0107318;440.142;7.38862;0.0448494;0.0565852;0.00927422;9.54E-05;8.34217;5.41874;0.0431013;0.0572168;0.00924528;0.000101569;8.34217;83.3993;2.52387;0.0530213;0.106699;0.174551;0.540614;0.0235561;1.95623;1356.56;688.348;193.532;0.000833395;0.56656;0.21191;0.506905;3.01018;243.758;1.63167;389.359;1.03894;114.856;0.713002;1.62E+06;794.422;0.137455;0.101672;0.082258;12.2659;60.2495;0.0312925;0.227522;6.84803;837.557;0.110277;0.105249;0.0932128;10.4751;1865.12;0.241536;17.1238;1759.1;0.0476852;8.36902;0.100723;0.23036;0.277243;10.6469;0.976534;0.0640712;777.267;0.0711282;13.322;0.0369272;0.113841;0.94721;29.2756;2815.36;1433.52;14.0637;11.9955;4.5184;0.0737167;1.09605;0.0372214;2191.72;0.169668;0.156585;0.137279;254.51;0.487049;0.17904;0.132633;0.329527;1566.52;1307.65;3452.97;0.0040639;1.84922;0.018418;0.34803;2361.1;1523.51;19067.2;0.0140097;0.0489804;25.7418;0.0549452;19355.7;0.168238;0.0506458;4.54268;0.0536305;5.31342;4.00624;1.46948;59.1883;4.89598;3.34377;1.33683;59.1883;11499.9;0.777448;0.715035;0.092322;16.5451;0.331871;21.8797;762.061;2.336;2.03593;257.165;0.011033;0.205333;0.237877;0.592383;0.446565;5.09931;710.284;0.046584;1.17796;0.248902;1185.57;5377.56;472.229;0.0614784;0.000761699;0.00763116;0.000373945;210.908;40.9179;0.00378835;0.000886577;0.000437544;0.0277229;7.44201;53.3222;0.00368817;0.00109773;0.000506166;0.0338156;7.44201;4.35405
0.480705;0.169704;3.77352;1.01091;22.4333;338.458;704.086;0.458787;0.0511777;1.20575;0.0448532;5.72726;2804.9;6113.74;0.06526;1.5715;3.06035;0.544901;0.0832582;0.0126682;0.00958502;0.0585475;876.501;56.2992;5.15141;0.0635449;0.254896;580.494;2.82851;75.4431;0.912989;344358;436007;17275;0.104993;2.02295;0.482431;0.00875958;507.037;13.4391;0.0364544;0.0581491;0.00907261;0.000107292;9.12649;6.56939;0.0444051;0.0570838;0.00958587;0.000118271;9.12649;63.0291;9.33603;0.0580357;0.156521;0.177893;0.422433;0.0224413;0.486303;686.585;558.555;4378.43;0.000772009;0.575441;0.211119;0.50869;3.8176;228.885;1.68559;374.946;1.16633;93.9168;0.866768;52358.4;709.798;0.14551;0.0977373;0.0846225;11.4415;47.9251;0.0242123;0.463795;6.76126;815.518;0.149488;0.112762;0.0962026;11.7168;1931.45;1.06651;12.863;482.324;0.0643822;7.32218;0.230408;0.0963533;0.23384;7.91045;0.974203;0.081354;842.451;0.0848302;16.1011;0.136448;0.19417;0.37043;17.93;3372.59;1105.95;12.6532;12.2941;11.7025;0.0640694;0.916492;0.0350434;1878.53;0.167575;0.148561;0.171087;280.394;0.494062;0.102511;0.10878;0.343327;1842.31;1193.4;3384.05;0.00035643;2.23806;0.409903;0.411014;3513.5;1314.47;21184.1;0.00846407;0.0504341;24.0792;0.0571366;19293.6;0.0191995;0.0545348;4.24927;0.0540871;5.63055;2.92037;1.54843;78.1221;5.32954;5.91558;1.62124;78.1221;12227.7;0.542033;0.62262;0.110374;16.4714;0.387872;63.157;1558.65;2.5857;1.79882;224.84;0.0144173;0.276049;0.224953;0.527833;0.342141;20.9276;1824.87;0.0452955;1.17433;0.228242;1380.39;5923.14;424.929;0.115562;0.000791947;0.00635981;0.00331943;230.93;54.943;0.00363658;0.000982463;0.000756159;0.0334548;10.5468;45.8987;0.00378352;0.00119767;0.000557425;0.0244909;10.5468;3.39978
0.473597;0.0532288;4.97171;1.24774;27.8496;342.425;723.03;0.50184;0.109473;2.4592;0.358478;0.383512;452.056;900.799;0.0939328;1.23881;4.07626;0.915855;0.0878039;0.0155677;0.00954527;0.0607651;356.615;55.2973;3.94414;0.0493645;0.31134;618.301;2.33183;72.1189;0.781505;258248;157245;18796.1;0.0926011;2.00638;0.418357;0.00836466;446.686;10.8172;0.0360911;0.0591736;0.00923685;9.79E-05;10.2557;7.25667;0.0327518;0.057184;0.00901898;0.000123509;10.2557;33.3046;9.34167;0.0505169;0.0823143;0.0972006;0.352461;0.0209762;0.39064;502.563;506.455;143.355;0.000902503;0.554496;0.30669;0.467901;4.82906;171.429;1.66834;380.656;1.36035;114.255;0.717008;2612.12;797.275;0.140895;0.106678;0.108271;15.1542;126.971;0.0662405;0.32113;8.62206;681.725;0.105655;0.108039;0.0902886;17.139;1789.85;0.197598;18.9617;759.918;0.109968;14.9108;0.160591;0.1895;0.437445;19.5497;1.04758;0.0297818;365.983;0.162386;15.8624;0.125121;0.101031;0.308924;21.2496;977.817;828.593;12.2442;10.5261;3.84984;0.0711976;0.900306;0.0388842;1625.73;0.157788;0.127728;0.164223;270.427;0.441716;0.148928;0.107816;0.375627;1861.86;1222.06;3362.01;0.00930485;1.51509;0.0155418;0.376826;2822.5;1423.89;17063;0.0574134;0.0502637;30.9944;0.0489697;23135;0.205602;0.0435561;5.46959;0.055667;5.59111;5.13488;1.21717;74.7561;6.66567;5.29565;1.44637;74.7561;10139.6;0.688439;0.473939;0.106199;16.0628;0.35033;69.6699;1452.59;2.61478;1.81541;232.722;0.0118765;0.271479;0.274525;0.596358;0.478037;2.10301;223.381;0.0455055;1.26417;0.228574;1427.29;5671.15;395.855;0.599931;0.000769947;0.00730024;0.000932583;260.001;48.563;0.00366015;0.00101617;0.000599636;0.0289521;9.05798;51.7488;0.00314915;0.000870493;0.000598584;0.0260896;9.05798;3.0889
0.465715;0.625399;1.69246;0.0891053;410.494;3037.76;6522.8;0.454215;0.207314;3.45054;0.054474;0.0412565;959.587;2112.63;0.0826912;1.39056;4.07212;0.794604;0.146396;0.01328;0.00933493;0.0613169;394.415;60.7894;4.30141;0.0547694;0.231248;681.608;5.17985;74.6985;0.813624;425207;163229;17937.6;0.106928;1.73322;0.359488;0.00886163;461.299;7.30604;0.0480158;0.0570585;0.00924866;8.96E-05;9.65001;6.13388;0.0438734;0.0583424;0.00994545;0.000118956;9.65001;10.1783;3.81333;0.0561704;0.144206;0.146454;0.368904;0.0271938;0.850771;296.021;386.386;5776.43;0.000793258;0.559069;0.167198;0.481798;4.27907;178.068;1.76092;371.525;1.16287;100.619;0.774622;65978.8;676.899;0.133748;0.106985;0.101033;7.1491;130.806;0.0635237;0.25828;17.7896;723.678;0.12;0.119474;0.134996;13.0904;1928.36;0.275135;9.75605;781.411;0.0729893;12.7932;0.13367;0.133432;0.3191;22.7173;0.833854;0.0418863;490.884;0.175711;21.6496;0.156452;0.136693;0.364189;17.9879;3326.64;956.117;13.5381;11.4119;0.441827;0.0605763;0.901316;0.0455082;1280.35;0.165978;0.135073;0.147701;208.474;0.448861;0.08748;0.127615;0.418233;1787.02;1227.06;3504.37;0.00107482;1.49228;3.05284;0.234794;4358.46;1571.65;19790.3;0.207671;0.0482588;29.6633;0.0537856;17036;0.0523554;0.0486468;5.23469;0.0517108;4.22641;3.61505;1.33089;61.4117;4.87187;4.60788;1.57267;61.4117;10451.9;0.732042;0.701404;0.0935712;14.155;0.412827;28.2971;758.433;2.30894;2.04938;229.437;0.0110442;0.238586;0.237291;0.401611;0.400144;13.0595;1180.37;0.0449119;1.16907;0.251141;1225.76;5863.01;338.004;0.00178858;0.000753633;0.00788313;0.000426861;279.373;48.6139;0.00374688;0.00122499;0.000583585;0.0301179;7.81842;46.7479;0.00320795;0.000958452;0.000501942;0.0296356;7.81842;2.48559
0.471736;0.229249;3.77198;0.863148;185.22;1411.65;2992.45;0.497328;0.132073;9.74986;0.0149486;2.33034;916.363;1842.57;0.0713609;1.51117;4.23898;0.554534;0.141069;0.0159763;0.00831701;0.0582364;509.003;40.1661;4.93465;0.0522942;0.197623;584.375;2.83051;71.5904;0.903807;488097;242347;16936.9;0.0991764;1.92571;0.399412;0.00983496;455.564;8.09703;0.0451259;0.0570545;0.00972941;9.65E-05;7.8047;6.68284;0.0428631;0.0597773;0.00975721;0.000110327;7.8047;26.4147;3.79029;0.0745037;0.0771975;0.148087;0.381698;0.0192603;0.600126;1035.86;369.418;13216.1;0.000812261;0.545821;0.174893;0.460095;3.72588;176.779;1.73376;356.376;1.19734;118.933;0.732491;2.12E+06;765.709;0.151558;0.125601;0.09575;12.1997;76.1192;0.0392426;0.481295;10.676;908.888;0.133055;0.112802;0.0932437;15.5999;1863.59;0.488128;9.02602;864.901;0.0470781;20.4814;0.282519;0.0902764;0.148705;11.2909;0.714218;0.0345639;601.927;0.177346;13.9131;0.147145;0.0783039;0.621671;6.52414;2488.29;1186.81;16.5541;9.70213;2.70667;0.075666;1.00632;0.0385515;1318.47;0.169606;0.180168;0.148521;221.867;0.453635;0.17691;0.135658;0.367252;1431.03;1177.03;3228.76;0.0127159;1.38112;0.0514619;0.312582;2290.87;1045.64;20621;0.0137964;0.0430947;27.4501;0.0556344;22109.2;0.0478847;0.0477423;4.84414;0.0540373;5.10086;4.02546;1.21444;53.056;5.50885;3.87851;1.47206;53.056;12022.5;0.785965;0.53181;0.115237;16.0912;0.386793;70.7895;917.137;2.62621;1.78472;255.428;0.0118784;0.257494;0.220381;0.435075;0.407258;12.3028;946.994;0.0454159;1.18397;0.223795;1458.12;6068.72;507.753;0.0508044;0.000747845;0.00748824;0.000758068;222.108;45.2196;0.00298803;0.000835051;0.000613456;0.0262143;15.1067;41.804;0.00345141;0.000905598;0.000583055;0.0263409;15.1067;2.75939
0.472327;0.0398707;10.4038;0.282662;31.9384;15845.7;33548.2;0.467046;0.213956;1.83909;0.444202;8.32771;69.6861;149.206;0.0791705;1.86653;3.209;0.593303;0.0929903;0.0151861;0.010036;0.0711773;524.857;39.0087;2.79327;0.0484139;0.209662;561.865;5.81229;70.8852;0.852101;304653;257667;17559.7;0.102119;2.48814;0.496413;0.0101792;469.578;3.892;0.0368991;0.0598379;0.00983179;0.00010261;12.0721;6.62925;0.046981;0.0572648;0.00941548;0.000102955;12.0721;9.76719;7.29286;0.0468333;0.0778013;0.215958;0.369621;0.0224523;3.5239;989.793;467.171;5.53806;0.000766799;0.566108;0.265492;0.398725;3.38217;196.196;1.77398;356.741;1.05852;143.019;0.814126;571147;673.335;0.124344;0.120169;0.105198;21.9033;25.2156;0.0129904;0.271478;14.6707;769.505;0.13627;0.124188;0.0921062;9.29638;1915.88;0.344458;9.77077;768.862;0.121207;10.4858;0.10397;0.143506;0.364913;13.1329;1.09641;0.0381681;911.971;0.059659;11.2366;0.156483;0.117656;0.353572;16.0408;1274.19;843.343;22.7036;12.3041;0.106829;0.0674923;1.08025;0.0368868;1491.82;0.17695;0.177726;0.126574;247.635;0.505382;0.133769;0.116662;0.395901;2187.87;1288.57;3434.37;0.00172166;0.924363;0.0865151;0.171421;2619.7;1337.51;24583.1;0.250941;0.0430777;36.4284;0.0547846;23119.9;0.0172773;0.0752752;6.42854;0.0566171;4.97316;5.53552;1.53728;64.9989;5.40777;4.4554;1.1736;64.9989;10502.4;0.748641;0.708786;0.11982;14.7071;0.290406;36.2198;765.362;2.57026;1.79615;212.99;0.0132981;0.233627;0.190255;0.383056;0.376372;65.7805;4099.82;0.0479874;1.23651;0.213537;1582.44;5694.75;483.359;0.0476413;0.000752736;0.00681909;0.00557839;218.691;46.4749;0.00331749;0.000947628;0.00061753;0.0234259;7.67971;50.2087;0.00408663;0.00112601;0.000763902;0.0346824;7.67971;2.71355
0.477433;0.025276;3.53499;0.204916;11.2867;454.142;951.217;0.480918;0.15808;4.33001;0.35212;1979.43;14584;30325.4;0.0783344;1.51201;3.99525;0.641798;0.0987935;0.0117999;0.0093066;0.057997;622.91;67.7064;5.35618;0.0632595;0.243924;542.968;3.86548;60.5815;0.929142;206728;265751;19321.5;0.0856563;1.91347;0.33669;0.0106132;424.124;8.35715;0.0440154;0.0614364;0.00925192;7.41E-05;7.43205;6.21264;0.0384398;0.0580863;0.00905239;9.93E-05;7.43205;95.6103;8.95732;0.0844967;0.0938837;0.134138;0.422234;0.0143051;0.970586;2161.14;612.613;107496;0.000863163;0.566698;0.224334;0.500779;5.34992;203.636;1.71337;367.751;0.986373;103.01;0.72283;2.37E+06;892.829;0.138621;0.0993321;0.0825103;8.24556;81.1322;0.0484338;0.302843;20.0124;684.206;0.154365;0.114459;0.104543;12.8819;1593.98;0.210846;10.8484;534.523;0.0431401;17.8439;0.109579;0.106573;0.39009;14.9565;0.900976;0.0577597;347.939;0.127302;22.4142;0.1166;0.104863;0.757761;9.13966;3024.95;870.048;10.1887;11.4873;2.41166;0.0695375;1.055;0.0578066;1875.43;0.156975;0.183006;0.145118;270.794;0.466676;0.168992;0.120162;0.37293;1716.23;1196.91;3505.78;0.00257937;0.989948;0.604799;0.255797;2743.18;1078.72;21779.2;0.205925;0.0430626;36.0869;0.0555319;20260.5;0.00970335;0.0445205;6.36828;0.0552626;4.94701;3.56035;1.2362;72.9751;6.42769;3.45727;1.08557;72.9751;10318.7;0.685674;0.521107;0.104519;14.2954;0.316852;56.3373;1070.61;2.58032;1.679;215.959;0.00791226;0.21092;0.292462;0.446989;0.441936;7.18733;1273.97;0.0446764;1.22759;0.261781;1233.78;5889.04;486.897;0.122936;0.000782656;0.00690825;0.000814357;229.077;51.0358;0.00406083;0.000902907;0.000605283;0.0339276;8.55325;46.8241;0.00331795;0.000945551;0.000684858;0.0283552;8.55325;3.6526
0.470664;0.628454;3.82866;0.295987;181.311;664.582;1412.01;0.475932;0.402285;1.57526;0.118324;39.2837;415.028;872.031;0.0744463;1.11544;3.08578;0.556762;0.0865605;0.0153199;0.00791406;0.0614009;442.656;80.3402;4.09332;0.0622359;0.243478;567.209;1.5877;57.1499;0.794539;199125;207948;16691.8;0.0872336;1.65313;0.474704;0.00750219;446.864;10.7224;0.0353189;0.0601626;0.00898228;8.15E-05;9.73819;11.2818;0.0390625;0.0566034;0.00948872;0.000117219;9.73819;26.6876;1.04149;0.0611641;0.0768542;0.108435;0.525905;0.0226436;3.87781;1409.63;710.416;2746.18;0.000848682;0.555917;0.194445;0.570653;3.5454;211.914;1.66496;358.976;1.03216;121.067;0.762433;1.31E+08;942.574;0.139274;0.116433;0.0977714;15.6484;159.744;0.0882985;0.21763;18.8419;685.941;0.0933965;0.0963803;0.0975491;11.3962;1649.39;0.550372;15.3215;587.787;0.116218;17.6292;0.159559;0.0790215;0.477142;13.2619;1.8828;0.0175226;499.021;0.295895;10.2598;0.270997;0.0785897;0.289197;13.4752;3623.04;1319.59;16.1551;12.9541;1.31205;0.0662418;0.931764;0.0409169;1632.45;0.168022;0.164509;0.147976;258.153;0.466803;0.141914;0.116149;0.315584;1767.29;1407.47;3450.36;0.00204939;2.21771;0.0132497;0.252052;2526.96;1638.26;26285.7;0.236807;0.0459395;29.1683;0.0604679;15270.5;0.0708216;0.0464417;5.14735;0.0536716;6.49416;3.54517;1.42811;66.206;4.65242;4.06168;1.46643;66.206;13814.4;0.671762;0.697688;0.107128;14.87;0.288346;79.8689;964.958;2.33944;1.81183;207.554;0.0100679;0.238661;0.262737;0.53057;0.480973;4.84052;583.868;0.0463984;1.30163;0.218047;1461.66;5277.24;474.389;0.0471378;0.000753914;0.00817277;0.00110791;269.897;37.0562;0.00426028;0.000871587;0.000653024;0.0325732;9.97867;47.6156;0.00324045;0.00100239;0.000471518;0.0372151;9.97867;3.66479
0.475843;1.2202;2.61437;0.114386;591.882;86.9538;182.736;0.48571;0.0932603;1.73103;0.471177;1145.22;865.18;1781.27;0.0741312;1.80099;2.38965;0.611565;0.108509;0.0159676;0.00903242;0.0724847;400.325;78.3039;3.29855;0.047204;0.278218;599.809;3.68142;84.1685;0.921595;658921;213911;17233.2;0.0875655;1.98297;0.367468;0.00796858;472.843;4.76978;0.031866;0.0560227;0.00927862;0.000103798;5.86113;18.5262;0.0312121;0.0583242;0.00908633;0.00010052;5.86113;22.0863;3.54829;0.0468188;0.182504;0.170079;0.647041;0.0189714;0.453415;758.81;515.069;461.411;0.000849142;0.555096;0.22219;0.374394;2.93775;211.777;1.72068;357.09;1.11423;122.952;0.941449;22928.1;699.342;0.103433;0.157209;0.104755;16.2563;197.987;0.0976023;0.303338;7.79082;819.619;0.108285;0.101555;0.0997962;13.6967;1830.52;0.454094;10.8275;513.918;0.0728655;10.1256;0.179327;0.124885;0.172566;7.97212;1.2782;0.0515544;686.577;0.084267;13.2928;0.118488;0.10154;0.399649;13.2922;1730.37;849.46;13.9694;8.76663;0.132944;0.0729699;0.968068;0.0381034;2004.67;0.175514;0.140028;0.145749;212.002;0.522886;0.146316;0.12459;0.504821;2918.9;1391.62;3324.99;0.0672309;2.21651;0.0247071;0.271189;1744.68;1391.6;20392.1;0.00365535;0.0508706;26.7159;0.0594763;20546.2;0.0142065;0.0486436;4.71457;0.0585179;5.75143;4.58264;1.23268;69.714;5.59786;3.74347;1.31896;69.714;11338.8;0.486183;0.583301;0.10475;13.68;0.444682;23.3507;792.471;2.24875;1.84806;227.82;0.0101493;0.222952;0.267989;0.516324;0.411922;3.93794;584.584;0.0464073;1.18703;0.248528;1181.7;5331.33;408.384;0.198669;0.000789217;0.00752795;0.00110276;316.443;49.4101;0.00370412;0.000992816;0.000612837;0.030344;8.40124;46.5346;0.00274204;0.00110538;0.000645611;0.0318412;8.40124;3.03327
0.452839;0.508284;1.60528;0.0830802;2273.72;2792.88;6167.49;0.49247;0.260042;0.945457;0.418568;256.052;410.118;832.778;0.120365;1.45898;3.61908;0.632942;0.123764;0.0143993;0.0088314;0.0713579;301.61;70.6339;3.19522;0.0523812;0.247164;568.478;6.3816;77.2554;0.882198;308124;364239;16130.7;0.0885862;1.81147;0.4473;0.0107664;424.851;7.87106;0.0413329;0.0605103;0.00904466;0.00012449;6.41816;6.96523;0.0482691;0.0587399;0.00913955;9.47E-05;6.41816;18.3341;6.73504;0.0647293;0.126445;0.132503;0.2703;0.0231093;2.10486;292.628;372.56;2850.77;0.000806539;0.555791;0.179422;0.48924;5.11369;169.423;1.60022;367.718;1.05215;76.3388;0.703698;6285.74;826.527;0.0991715;0.125998;0.102732;12.5641;113.383;0.0517826;0.477062;6.33578;818.439;0.13654;0.12062;0.103128;11.277;2076.21;0.426347;25.8371;753.059;0.136968;11.1663;0.116907;0.0765799;0.264254;10.8482;0.580838;0.0799147;331.674;0.130846;10.9815;0.293636;0.141229;0.241515;9.0614;991.099;1126.23;17.6266;14.0341;4.13511;0.0739838;1.15318;0.0407436;2023.09;0.178083;0.188722;0.151319;244.543;0.501145;0.154775;0.104858;0.371267;2141.15;1218.89;3534.86;0.0121624;0.990268;0.128604;0.35985;3517.87;1062.48;23676.5;0.499337;0.0407464;27.4496;0.0559176;15760.2;0.0443371;0.0681416;4.84405;0.0524599;5.33584;4.47188;1.28113;67.2741;5.53066;4.63536;1.42365;67.2741;10712.6;0.582849;0.509582;0.12206;14.6862;0.321895;68.0108;1237.64;2.51029;2.17288;262.857;0.00885726;0.296446;0.258173;0.615721;0.388994;9.31152;1449.2;0.0454663;1.24284;0.311707;1010.4;5573.55;520.133;0.214997;0.000763668;0.00834347;0.00121681;208.267;44.1321;0.00366645;0.00122337;0.00053385;0.0379841;7.66435;54.5735;0.00420042;0.00119947;0.000538676;0.0309247;7.66435;2.61069
0.47135;0.0805114;2.55298;0.0775692;588.699;34232.3;72626.1;0.473011;0.81017;6.11936;0.0956645;11.1951;61.4961;130.01;0.11427;0.94222;3.23212;0.687131;0.0861186;0.0122052;0.0102631;0.0657779;518.577;86.9697;3.37339;0.062382;0.214717;592.566;4.03366;67.4942;0.90165;385042;404217;15986.4;0.113848;1.78516;0.332045;0.0116114;491.696;8.71782;0.0465006;0.0577889;0.00943356;0.000101567;8.34765;9.64137;0.0394477;0.0550361;0.00919453;9.62E-05;8.34765;6.92066;2.8262;0.0407901;0.0571556;0.140686;0.494617;0.0158334;0.256654;1904.6;613.372;891.165;0.000822286;0.560671;0.181599;0.447667;3.62252;168.075;1.75619;374.752;1.51401;160.425;0.787356;431033;1050.73;0.136843;0.108331;0.0986361;10.384;77.5097;0.0392861;0.452733;7.99952;804.961;0.11337;0.107888;0.0707066;9.25046;1895.45;0.683941;10.2489;535.992;0.0819063;6.19215;0.127947;0.0765128;0.420299;11.9285;1.13059;0.067117;1079.87;0.171208;8.0638;0.134506;0.080743;0.492831;9.45253;1782.49;1262.89;15.5939;7.84788;0.0382154;0.0708605;0.881203;0.0447845;1853.11;0.170563;0.168054;0.14027;176.108;0.423217;0.205412;0.120281;0.376676;1883.31;1435.33;3342.55;0.0117076;0.791363;0.809846;0.391049;3142.85;1258.01;23189.2;0.0168547;0.0501916;30.7058;0.0552266;21519.8;0.0461443;0.045616;5.41867;0.0526936;5.87555;4.13365;1.35864;64.0538;6.0332;3.94667;1.28081;64.0538;9157.51;0.559666;0.419648;0.0932684;13.4642;0.368808;49.2355;906.231;2.42672;1.94261;206.891;0.011188;0.275677;0.240219;0.595808;0.424794;2.38876;260.948;0.0493406;1.25163;0.24982;1410.28;5704.95;378.789;0.0680605;0.00076339;0.00642829;0.0138783;277.578;48.7835;0.00385166;0.00113802;0.000683748;0.03185;9.3496;37.9894;0.00322425;0.000961629;0.00065588;0.0285358;9.3496;3.87243
