Time	[CI_0,0]	[CI_0,1]	[CI_0,2]	[CI_0,3]	[CN_0,0]	[CN_0,1]	[CN_0,2]	[CN_0,3]	[EN_0,0]	[EN_0,1]	[EN_0,2]	[EN_0,3]	[EWG1_0,0]	[EWG1_0,1]	[EWG1_0,2]	[EWG1_0,3]	[EWG2_0,0]	[EWG2_0,1]	[EWG2_0,2]	[EWG2_0,3]	[EWG3_0,0]	[EWG3_0,1]	[EWG3_0,2]	[EWG3_0,3]	[EWG4_0,0]	[EWG4_0,1]	[EWG4_0,2]	[EWG4_0,3]	[EWG5_0,0]	[EWG5_0,1]	[EWG5_0,2]	[EWG5_0,3]	[EWG6_0,0]	[EWG6_0,1]	[EWG6_0,2]	[EWG6_0,3]	[EWG_T_0,0]	[EWG_T_0,1]	[EWG_T_0,2]	[EWG_T_0,3]	[HH1_0,0]	[HH1_0,1]	[HH1_0,2]	[HH1_0,3]	[HH2_0,0]	[HH2_0,1]	[HH2_0,2]	[HH2_0,3]	[HH3_0,0]	[HH3_0,1]	[HH3_0,2]	[HH3_0,3]	[HH4_0,0]	[HH4_0,1]	[HH4_0,2]	[HH4_0,3]	[HH5_0,0]	[HH5_0,1]	[HH5_0,2]	[HH5_0,3]	[HH6_0,0]	[HH6_0,1]	[HH6_0,2]	[HH6_0,3]	[IWG_0,0]	[IWG_0,1]	[IWG_0,2]	[IWG_0,3]	[PH1_0,0]	[PH1_0,1]	[PH1_0,2]	[PH1_0,3]	[PH2_0,0]	[PH2_0,1]	[PH2_0,2]	[PH2_0,3]	[PH3_0,0]	[PH3_0,1]	[PH3_0,2]	[PH3_0,3]	[PH4_0,0]	[PH4_0,1]	[PH4_0,2]	[PH4_0,3]	[PH5_0,0]	[PH5_0,1]	[PH5_0,2]	[PH5_0,3]	[PH6_0,0]	[PH6_0,1]	[PH6_0,2]	[PH6_0,3]	[PH_T_0,0]	[PH_T_0,1]	[PH_T_0,2]	[PH_T_0,3]	[PTC1_0,0]	[PTC1_0,1]	[PTC1_0,2]	[PTC1_0,3]	[PTC2_0,0]	[PTC2_0,1]	[PTC2_0,2]	[PTC2_0,3]	[PTC3_0,0]	[PTC3_0,1]	[PTC3_0,2]	[PTC3_0,3]	[PTC4_0,0]	[PTC4_0,1]	[PTC4_0,2]	[PTC4_0,3]	[PTC5_0,0]	[PTC5_0,1]	[PTC5_0,2]	[PTC5_0,3]	[PTC6_0,0]	[PTC6_0,1]	[PTC6_0,2]	[PTC6_0,3]	[PTC_T_0,0]	[PTC_T_0,1]	[PTC_T_0,2]	[PTC_T_0,3]	[ci_0,0]	[ci_0,1]	[ci_0,2]	[ci_0,3]	[en_0,0]	[en_0,1]	[en_0,2]	[en_0,3]	[hh_0,0]	[hh_0,1]	[hh_0,2]	[hh_0,3]	[ptc_0,0]	[ptc_0,1]	[ptc_0,2]	[ptc_0,3]	[wg_0,0]	[wg_0,1]	[wg_0,2]	[wg_0,3]
375	0.127684	0.128286	8.96236e-13	0.128293	0.87231	0.871703	3.38091e-08	0.871697	1.06194e-16	3.97092e-16	0.999999	3.92916e-16	0.0575771	0.241036	0.0575174	0.0233613	0.0528895	0.237349	0.0652744	0.0239787	0.0528895	0.237349	0.0652744	0.0239787	0.0575771	0.241036	0.0575174	0.0233613	0.0653329	0.237345	0.0528309	0.0239823	0.0653329	0.237345	0.0528309	0.0239823	0.637817	0.743286	0.637683	0.258164	0.000106101	0.00045898	0.165586	0.000457312	0.000106132	0.000457848	0.16496	0.000460461	0.000106132	0.000457848	0.16496	0.000460461	0.000106101	0.00045898	0.165586	0.000457312	0.000106131	0.000462141	0.164961	0.000456183	0.000106131	0.000462141	0.164961	0.000456183	0.00211976	0.145429	0.00210021	0.000859717	2.36858e-06	7.65608e-06	2.11027e-05	7.63028e-06	9.5585e-06	1.83586e-06	1.09699e-06	0.000224797	9.5585e-06	1.83586e-06	1.09699e-06	0.000224797	2.36858e-06	7.65608e-06	2.11027e-05	7.63028e-06	9.59049e-06	0.000224921	1.09343e-06	1.83611e-06	9.59049e-06	0.000224921	1.09343e-06	1.83611e-06	4.30351e-05	0.000468825	4.65862e-05	0.000468526	0.00222019	0.00210597	0.000145707	0.00210482	0.00222018	0.00210767	0.000145829	0.00210138	0.00222018	0.00210767	0.000145829	0.00210138	0.00222019	0.00210597	0.000145707	0.00210482	0.00222018	0.00210253	0.000145829	0.00210652	0.00222018	0.00210253	0.000145829	0.00210652	0.0133211	0.0126323	0.000874729	0.0126254	1	1	9.54864e-13	1	3.3111e-17	1.23812e-16	0.999999	1.2251e-16	0.000402312	0.0017336	0.998447	0.0017273	0.00917023	0.00902519	0.000438128	0.00902162	0.000334227	0.827414	0.000234258	0.000132676
380	0.128029	0.128689	9.03516e-13	0.128696	0.871966	0.871302	2.83552e-08	0.871295	6.32115e-17	2.36368e-16	0.999999	2.33882e-16	0.0575793	0.241115	0.0575254	0.0233497	0.0528897	0.237427	0.0652856	0.0239675	0.0528897	0.237427	0.0652856	0.0239675	0.0575793	0.241115	0.0575254	0.0233497	0.0653385	0.237424	0.0528368	0.0239708	0.0653385	0.237424	0.0528368	0.0239708	0.637954	0.743479	0.637833	0.258152	9.73916e-05	0.00042125	0.165644	0.00041972	9.74183e-05	0.000420247	0.165036	0.000422519	9.74183e-05	0.000420247	0.165036	0.000422519	9.73916e-05	0.00042125	0.165644	0.00041972	9.74177e-05	0.000424061	0.165037	0.00041872	9.74177e-05	0.000424061	0.165037	0.00041872	0.00211423	0.14546	0.00209656	0.000857053	2.19975e-06	7.11615e-06	2.02393e-05	7.09215e-06	8.87894e-06	1.70617e-06	1.01761e-06	0.000218311	8.87894e-06	1.70617e-06	1.01761e-06	0.000218311	2.19975e-06	7.11615e-06	2.02393e-05	7.09215e-06	8.90868e-06	0.000218432	1.01431e-06	1.70639e-06	8.90868e-06	0.000218432	1.01431e-06	1.70639e-06	3.99747e-05	0.000454508	4.45424e-05	0.00045422	0.00215119	0.00204251	0.00013821	0.00204142	0.00215118	0.00204416	0.000138326	0.00203808	0.00215118	0.00204416	0.000138326	0.00203808	0.00215119	0.00204251	0.00013821	0.00204142	0.00215118	0.00203918	0.000138326	0.00204306	0.00215118	0.00203918	0.000138326	0.00204306	0.0129071	0.0122517	0.000829725	0.0122451	1	1	9.54864e-13	1	1.97092e-17	7.36989e-17	0.999999	7.29238e-17	0.000369069	0.00159036	0.998576	0.00158457	0.00896603	0.00883094	0.00041497	0.00882758	0.000301933	0.827581	0.000211624	0.000119855
385	0.128406	0.129128	9.09977e-13	0.129136	0.871589	0.870865	2.37811e-08	0.870857	3.76265e-17	1.40697e-16	0.999999	1.39218e-16	0.0575822	0.241189	0.0575335	0.0233398	0.0528907	0.237499	0.0652967	0.0239581	0.0528907	0.237499	0.0652967	0.0239581	0.0575822	0.241189	0.0575335	0.0233398	0.0653445	0.237496	0.0528429	0.023961	0.0653445	0.237496	0.0528429	0.023961	0.638085	0.743661	0.637976	0.258147	8.93947e-05	0.000386614	0.165697	0.000385209	8.9418e-05	0.000385725	0.165107	0.0003877	8.9418e-05	0.000385725	0.165107	0.0003877	8.93947e-05	0.000386614	0.165697	0.000385209	8.94175e-05	0.000389115	0.165108	0.000384323	8.94175e-05	0.000389115	0.165108	0.000384323	0.00210926	0.145489	0.0020933	0.000854669	2.0427e-06	6.61324e-06	1.9404e-05	6.59091e-06	8.24659e-06	1.58539e-06	9.43862e-07	0.000212008	8.24659e-06	1.58539e-06	9.43862e-07	0.000212008	2.0427e-06	6.61324e-06	1.9404e-05	6.59091e-06	8.27421e-06	0.000212124	9.40805e-07	1.58559e-06	8.27421e-06	0.000212124	9.40805e-07	1.58559e-06	3.7127e-05	0.000440646	4.25774e-05	0.000440369	0.00208569	0.00198227	0.00013109	0.00198123	0.00208569	0.00198387	0.0001312	0.00197799	0.00208569	0.00198387	0.0001312	0.00197799	0.00208569	0.00198227	0.00013109	0.00198123	0.00208569	0.00197903	0.0001312	0.00198283	0.00208569	0.00197903	0.0001312	0.00198283	0.0125141	0.0118904	0.000786978	0.0118841	1	1	9.54864e-13	1	1.17319e-17	4.38691e-17	0.999999	4.34077e-17	0.000338573	0.00145895	0.998693	0.00145364	0.00877393	0.00864847	0.000393036	0.00864531	0.00027276	0.827733	0.000191178	0.000108272
390	0.128818	0.129604	9.15696e-13	0.129613	0.871178	0.870389	1.99448e-08	0.870381	2.23971e-17	8.37496e-17	0.999999	8.28689e-17	0.0575857	0.241258	0.0575416	0.0233313	0.0528924	0.237566	0.0653076	0.0239501	0.0528924	0.237566	0.0653076	0.0239501	0.0575857	0.241258	0.0575416	0.0233313	0.0653508	0.237563	0.0528492	0.0239527	0.0653508	0.237563	0.0528492	0.0239527	0.638209	0.743832	0.63811	0.258146	8.20524e-05	0.000354818	0.165747	0.000353529	8.20727e-05	0.00035403	0.165174	0.000355746	8.20727e-05	0.00035403	0.165174	0.000355746	8.20524e-05	0.000354818	0.165747	0.000353529	8.20723e-05	0.000357045	0.165175	0.000352743	8.20723e-05	0.000357045	0.165175	0.000352743	0.00210481	0.145516	0.00209039	0.000852536	1.89664e-06	6.14494e-06	1.85966e-05	6.12418e-06	7.65829e-06	1.47295e-06	8.7537e-07	0.000205888	7.65829e-06	1.47295e-06	8.7537e-07	0.000205888	1.89664e-06	6.14494e-06	1.85966e-05	6.12418e-06	7.68395e-06	0.000206	8.72533e-07	1.47313e-06	7.68395e-06	0.000206	8.72533e-07	1.47313e-06	3.44778e-05	0.000427237	4.0689e-05	0.00042697	0.00202355	0.00192512	0.000124327	0.00192414	0.00202355	0.00192667	0.000124432	0.00192099	0.00202355	0.00192667	0.000124432	0.00192099	0.00202355	0.00192512	0.000124327	0.00192414	0.00202355	0.00192197	0.000124432	0.00192568	0.00202355	0.00192197	0.000124432	0.00192568	0.0121413	0.0115475	0.000746381	0.0115416	1	1	9.54864e-13	1	6.98335e-18	2.61129e-17	0.999999	2.58383e-17	0.000310597	0.00133839	0.998801	0.00133353	0.00859339	0.0084773	0.000372262	0.00847435	0.000246406	0.827873	0.000172707	9.78096e-05
395	0.129266	0.13012	9.20743e-13	0.130129	0.870731	0.869875	1.67274e-08	0.869866	1.33318e-17	4.98517e-17	0.999999	4.93275e-17	0.0575895	0.241321	0.0575497	0.0233243	0.0528947	0.237628	0.0653183	0.0239433	0.0528947	0.237628	0.0653183	0.0239433	0.0575895	0.241321	0.0575497	0.0233243	0.0653573	0.237626	0.0528556	0.0239457	0.0653573	0.237626	0.0528556	0.0239457	0.638327	0.743993	0.638238	0.258149	7.53112e-05	0.00032563	0.165794	0.000324447	7.53289e-05	0.000324932	0.165236	0.000326423	7.53289e-05	0.000324932	0.165236	0.000326423	7.53112e-05	0.00032563	0.165794	0.000324447	7.53286e-05	0.000327614	0.165237	0.00032375	7.53286e-05	0.000327614	0.165237	0.00032375	0.00210081	0.14554	0.00208779	0.000850628	1.76082e-06	5.709e-06	1.78167e-05	5.6897e-06	7.11111e-06	1.36829e-06	8.11766e-07	0.000199951	7.11111e-06	1.36829e-06	8.11766e-07	0.000199951	1.76082e-06	5.709e-06	1.78167e-05	5.6897e-06	7.13494e-06	0.000200061	8.09136e-07	1.36846e-06	7.13494e-06	0.000200061	8.09136e-07	1.36846e-06	3.20137e-05	0.000414276	3.88751e-05	0.000414019	0.00196462	0.00187093	0.000117906	0.00187	0.00196461	0.00187244	0.000118005	0.00186694	0.00196461	0.00187244	0.000118005	0.00186694	0.00196462	0.00187093	0.000117906	0.00187	0.00196461	0.00186787	0.000118005	0.0018715	0.00196461	0.00186787	0.000118005	0.0018715	0.0117877	0.0112225	0.000707831	0.0112169	1	1	9.54864e-13	1	4.15682e-18	1.55437e-17	0.999999	1.53802e-17	0.000284933	0.0012278	0.9989	0.00122334	0.00842396	0.00831699	0.000352585	0.00831422	0.000222598	0.828001	0.000156021	8.83579e-05
400	0.129751	0.130675	9.25188e-13	0.130685	0.870247	0.869321	1.4029e-08	0.86931	7.93571e-18	2.96741e-17	0.999999	2.9362e-17	0.0575937	0.241379	0.0575578	0.0233184	0.0528974	0.237685	0.0653286	0.0239378	0.0528974	0.237685	0.0653286	0.0239378	0.0575937	0.241379	0.0575578	0.0233184	0.0653638	0.237683	0.0528621	0.0239399	0.0653638	0.237683	0.0528621	0.0239399	0.638438	0.744144	0.638358	0.258156	6.91222e-05	0.000298838	0.165837	0.000297752	6.91377e-05	0.000298218	0.165295	0.000299513	6.91377e-05	0.000298218	0.165295	0.000299513	6.91222e-05	0.000298838	0.165837	0.000297752	6.91374e-05	0.000300607	0.165295	0.000297134	6.91374e-05	0.000300607	0.165295	0.000297134	0.00209723	0.145563	0.00208546	0.000848923	1.63456e-06	5.30327e-06	1.70638e-05	5.28533e-06	6.60228e-06	1.27091e-06	7.52713e-07	0.000194199	6.60228e-06	1.27091e-06	7.52713e-07	0.000194199	1.63456e-06	5.30327e-06	1.70638e-05	5.28533e-06	6.62441e-06	0.000194305	7.50274e-07	1.27107e-06	6.62441e-06	0.000194305	7.50274e-07	1.27107e-06	2.97225e-05	0.000401758	3.71335e-05	0.000401512	0.00190876	0.00181959	0.000111809	0.0018187	0.00190876	0.00182105	0.000111903	0.00181572	0.00190876	0.00182105	0.000111903	0.00181572	0.00190876	0.00181959	0.000111809	0.0018187	0.00190876	0.00181661	0.000111903	0.00182016	0.00190876	0.00181661	0.000111903	0.00182016	0.0114525	0.0109145	0.00067123	0.0109092	1	1	9.54864e-13	1	2.47434e-18	9.25232e-18	0.999999	9.15502e-18	0.000261389	0.00112635	0.998991	0.00112225	0.00826517	0.00816711	0.000333949	0.00816452	0.000201091	0.828119	0.000140948	7.98195e-05
405	0.130273	0.131271	9.29092e-13	0.131282	0.869724	0.868725	1.17659e-08	0.868714	4.72371e-18	1.76634e-17	0.999999	1.74777e-17	0.0575982	0.241434	0.0575657	0.0233135	0.0529005	0.237739	0.0653386	0.0239332	0.0529005	0.237739	0.0653386	0.0239332	0.0575982	0.241434	0.0575657	0.0233135	0.0653705	0.237737	0.0528687	0.0239352	0.0653705	0.237737	0.0528687	0.0239352	0.638544	0.744285	0.638471	0.258165	6.34404e-05	0.000274246	0.165878	0.000273249	6.34539e-05	0.000273695	0.16535	0.00027482	6.34539e-05	0.000273695	0.16535	0.00027482	6.34404e-05	0.000274246	0.165878	0.000273249	6.34536e-05	0.000275823	0.16535	0.0002727	6.34536e-05	0.000275823	0.16535	0.0002727	0.00209401	0.145583	0.00208338	0.000847398	1.5172e-06	4.92576e-06	1.63374e-05	4.90909e-06	6.12921e-06	1.18032e-06	6.97895e-07	0.000188631	6.12921e-06	1.18032e-06	6.97895e-07	0.000188631	1.5172e-06	4.92576e-06	1.63374e-05	4.90909e-06	6.14975e-06	0.000188733	6.95633e-07	1.18046e-06	6.14975e-06	0.000188733	6.95633e-07	1.18046e-06	2.75923e-05	0.000389679	3.54619e-05	0.000389442	0.00185585	0.00177097	0.000106021	0.00177013	0.00185585	0.00177239	0.00010611	0.00176723	0.00185585	0.00177239	0.00010611	0.00176723	0.00185585	0.00177097	0.000106021	0.00177013	0.00185585	0.00176807	0.00010611	0.00177155	0.00185585	0.00176807	0.00010611	0.00177155	0.0111351	0.0106229	0.000636483	0.0106178	1	1	9.54864e-13	1	1.47284e-18	5.50742e-18	0.999999	5.4495e-18	0.00023979	0.00103328	0.999074	0.00102952	0.00811661	0.00802726	0.000316297	0.00802485	0.000181663	0.828227	0.000127331	7.21062e-05
410	0.130835	0.131908	9.32514e-13	0.13192	0.869163	0.868089	9.86789e-09	0.868077	2.81178e-18	1.05141e-17	0.999999	1.04035e-17	0.0576028	0.241484	0.0575734	0.0233095	0.0529039	0.237788	0.0653483	0.0239295	0.0529039	0.237788	0.0653483	0.0239295	0.0576028	0.241484	0.0575734	0.0233095	0.0653771	0.237786	0.0528751	0.0239313	0.0653771	0.237786	0.0528751	0.0239313	0.638644	0.744418	0.638578	0.258177	5.82243e-05	0.000251672	0.165916	0.000250758	5.82361e-05	0.000251183	0.165401	0.00025216	5.82361e-05	0.000251183	0.165401	0.00025216	5.82243e-05	0.000251672	0.165916	0.000250758	5.82359e-05	0.00025308	0.165402	0.00025027	5.82359e-05	0.00025308	0.165402	0.00025027	0.00209113	0.145602	0.00208153	0.000846036	1.40814e-06	4.57459e-06	1.56372e-05	4.55909e-06	5.68946e-06	1.09606e-06	6.47016e-07	0.000183246	5.68946e-06	1.09606e-06	6.47016e-07	0.000183246	1.40814e-06	4.57459e-06	1.56372e-05	4.55909e-06	5.70854e-06	0.000183345	6.44918e-07	1.09619e-06	5.70854e-06	0.000183345	6.44918e-07	1.09619e-06	2.56123e-05	0.000378031	3.38582e-05	0.000377803	0.00180576	0.00172496	0.000100527	0.00172417	0.00180575	0.00172635	0.000100612	0.00172135	0.00180575	0.00172635	0.000100612	0.00172135	0.00180576	0.00172496	0.000100527	0.00172417	0.00180575	0.00172214	0.000100612	0.00172556	0.00180575	0.00172214	0.000100612	0.00172556	0.0108345	0.0103469	0.000603501	0.0103422	1	1	9.54864e-13	1	8.76705e-19	3.27828e-18	0.999999	3.2438e-18	0.000219977	0.000947901	0.999151	0.000944453	0.00797789	0.00789708	0.000299579	0.00789484	0.000164112	0.828326	0.00011503	6.51382e-05
415	0.131436	0.132586	9.35508e-13	0.132598	0.868562	0.867412	8.27605e-09	0.867399	1.6737e-18	6.2585e-18	0.999999	6.19268e-18	0.0576075	0.24153	0.057581	0.0233063	0.0529075	0.237833	0.0653576	0.0239265	0.0529075	0.237833	0.0653576	0.0239265	0.0576075	0.24153	0.057581	0.0233063	0.0653836	0.237832	0.0528815	0.0239281	0.0653836	0.237832	0.0528815	0.0239281	0.638738	0.744543	0.638679	0.258191	5.34359e-05	0.000230953	0.165951	0.000230114	5.34462e-05	0.000230518	0.165449	0.000231366	5.34462e-05	0.000230518	0.165449	0.000231366	5.34359e-05	0.000230953	0.165951	0.000230114	5.3446e-05	0.00023221	0.16545	0.00022968	5.3446e-05	0.00023221	0.16545	0.00022968	0.00208854	0.145619	0.00207987	0.00084482	1.3068e-06	4.24798e-06	1.49625e-05	4.23358e-06	5.28077e-06	1.01771e-06	5.99799e-07	0.000178043	5.28077e-06	1.01771e-06	5.99799e-07	0.000178043	1.3068e-06	4.24798e-06	1.49625e-05	4.23358e-06	5.29848e-06	0.000178138	5.97854e-07	1.01783e-06	5.29848e-06	0.000178138	5.97854e-07	1.01783e-06	2.37721e-05	0.000366807	3.23203e-05	0.000366589	0.00175837	0.00168147	9.53127e-05	0.00168072	0.00175837	0.00168283	9.53928e-05	0.00167797	0.00175837	0.00168283	9.53928e-05	0.00167797	0.00175837	0.00168147	9.53127e-05	0.00168072	0.00175837	0.00167872	9.53928e-05	0.00168208	0.00175837	0.00167872	9.53928e-05	0.00168208	0.0105502	0.0100861	0.000572197	0.0100816	1	1	9.54864e-13	1	5.21856e-19	1.95138e-18	0.999999	1.93086e-18	0.0002018	0.000869577	0.999221	0.000866413	0.00784865	0.00777623	0.000283744	0.00777415	0.000148256	0.828417	0.000103918	5.88437e-05
420	0.132077	0.133304	9.38122e-13	0.133317	0.867922	0.866694	6.941e-09	0.866681	9.96266e-19	3.72535e-18	0.999999	3.68618e-18	0.0576123	0.241573	0.0575883	0.0233037	0.0529113	0.237875	0.0653666	0.0239242	0.0529113	0.237875	0.0653666	0.0239242	0.0576123	0.241573	0.0575883	0.0233037	0.0653901	0.237874	0.0528878	0.0239257	0.0653901	0.237874	0.0528878	0.0239257	0.638827	0.74466	0.638773	0.258205	4.90404e-05	0.000211936	0.165984	0.000211166	4.90494e-05	0.00021155	0.165494	0.000212285	4.90494e-05	0.00021155	0.165494	0.000212285	4.90404e-05	0.000211936	0.165984	0.000211166	4.90492e-05	0.00021306	0.165495	0.00021078	4.90492e-05	0.00021306	0.165495	0.00021078	0.00208623	0.145635	0.00207839	0.000843735	1.21265e-06	3.94427e-06	1.43127e-05	3.9309e-06	4.901e-06	9.4486e-07	5.55988e-07	0.00017302	4.901e-06	9.4486e-07	5.55988e-07	0.00017302	1.21265e-06	3.94427e-06	1.43127e-05	3.9309e-06	4.91744e-06	0.000173111	5.54185e-07	9.44969e-07	4.91744e-06	0.000173111	5.54185e-07	9.44969e-07	2.20622e-05	0.000356	3.08458e-05	0.000355791	0.00171357	0.0016404	9.0364e-05	0.00163969	0.00171357	0.00164172	9.044e-05	0.00163701	0.00171357	0.00164172	9.044e-05	0.00163701	0.00171357	0.0016404	9.0364e-05	0.00163969	0.00171357	0.00163771	9.044e-05	0.00164101	0.00171357	0.00163771	9.044e-05	0.00164101	0.0102814	0.00983966	0.000542488	0.00983541	1	1	9.54864e-13	1	3.10634e-19	1.16156e-18	0.999999	1.14934e-18	0.000185125	0.000797724	0.999285	0.000794822	0.00772852	0.00766436	0.000268747	0.00766244	0.000133933	0.8285	9.38796e-05	5.31574e-05
425	0.132756	0.134061	9.404e-13	0.134075	0.867243	0.865937	5.82131e-09	0.865923	5.93025e-19	2.21751e-18	0.999999	2.19419e-18	0.0576171	0.241613	0.0575954	0.0233018	0.0529151	0.237914	0.0653752	0.0239225	0.0529151	0.237914	0.0653752	0.0239225	0.0576171	0.241613	0.0575954	0.0233018	0.0653964	0.237913	0.0528939	0.0239238	0.0653964	0.237913	0.0528939	0.0239238	0.638911	0.744769	0.638862	0.258221	4.50055e-05	0.000194482	0.166015	0.000193775	4.50133e-05	0.000194138	0.165537	0.000194776	4.50133e-05	0.000194138	0.165537	0.000194776	4.50055e-05	0.000194482	0.166015	0.000193775	4.50132e-05	0.000195487	0.165537	0.000193432	4.50132e-05	0.000195487	0.165537	0.000193432	0.00208416	0.14565	0.00207708	0.000842767	1.1252e-06	3.66192e-06	1.36874e-05	3.6495e-06	4.54816e-06	8.77144e-07	5.15342e-07	0.000168175	4.54816e-06	8.77144e-07	5.15342e-07	0.000168175	1.1252e-06	3.66192e-06	1.36874e-05	3.6495e-06	4.56342e-06	0.000168263	5.1367e-07	8.77244e-07	4.56342e-06	0.000168263	5.1367e-07	8.77244e-07	2.04735e-05	0.000345603	2.94328e-05	0.000345403	0.00167125	0.00160164	8.56682e-05	0.00160097	0.00167125	0.00160293	8.57402e-05	0.00159835	0.00167125	0.00160293	8.57402e-05	0.00159835	0.00167125	0.00160164	8.56682e-05	0.00160097	0.00167125	0.00159902	8.57402e-05	0.00160226	0.00167125	0.00159902	8.57402e-05	0.00160226	0.0100275	0.00960717	0.000514297	0.00960316	1	1	9.54864e-13	1	1.84904e-19	6.91413e-19	0.999999	6.84142e-19	0.000169829	0.000731808	0.999344	0.000729146	0.0076172	0.00756118	0.000254542	0.00755942	0.000120995	0.828577	8.48112e-05	4.80205e-05
430	0.133473	0.134856	9.42382e-13	0.13487	0.866526	0.865143	4.88224e-09	0.865128	3.52996e-19	1.31996e-18	0.999999	1.30608e-18	0.0576219	0.24165	0.0576023	0.0233003	0.052919	0.23795	0.0653834	0.0239212	0.052919	0.23795	0.0653834	0.0239212	0.0576219	0.24165	0.0576023	0.0233003	0.0654026	0.237949	0.0528998	0.0239224	0.0654026	0.237949	0.0528998	0.0239224	0.638989	0.744871	0.638946	0.258238	4.13018e-05	0.000178463	0.166044	0.000177814	4.13086e-05	0.000178156	0.165576	0.00017871	4.13086e-05	0.000178156	0.165576	0.00017871	4.13018e-05	0.000178463	0.166044	0.000177814	4.13085e-05	0.000179362	0.165576	0.000177508	4.13085e-05	0.000179362	0.165576	0.000177508	0.0020823	0.145663	0.0020759	0.000841904	1.04397e-06	3.39947e-06	1.30859e-05	3.38793e-06	4.22039e-06	8.14209e-07	4.77637e-07	0.000163505	4.22039e-06	8.14209e-07	4.77637e-07	0.000163505	1.04397e-06	3.39947e-06	1.30859e-05	3.38793e-06	4.23455e-06	0.00016359	4.76087e-07	8.14301e-07	4.23455e-06	0.00016359	4.76087e-07	8.14301e-07	1.89978e-05	0.000335607	2.80791e-05	0.000335415	0.00163132	0.00156511	8.12125e-05	0.00156448	0.00163132	0.00156636	8.12809e-05	0.00156192	0.00163132	0.00156636	8.12809e-05	0.00156192	0.00163132	0.00156511	8.12125e-05	0.00156448	0.00163132	0.00156254	8.12809e-05	0.00156573	0.00163132	0.00156254	8.12809e-05	0.00156573	0.00978792	0.00938803	0.000487549	0.00938425	1	1	9.54864e-13	1	1.10063e-19	4.11562e-19	0.999999	4.07234e-19	0.000155796	0.000671339	0.999398	0.000668897	0.00751438	0.00746639	0.000241088	0.00746477	0.000109306	0.828647	7.66191e-05	4.33801e-05
435	0.134227	0.135686	9.44104e-13	0.135701	0.865772	0.864313	4.09466e-09	0.864298	2.1012e-19	7.85705e-19	0.999999	7.77442e-19	0.0576266	0.241684	0.0576089	0.0232993	0.0529229	0.237984	0.0653913	0.0239204	0.0529229	0.237984	0.0653913	0.0239204	0.0576266	0.241684	0.0576089	0.0232993	0.0654086	0.237983	0.0529056	0.0239214	0.0654086	0.237983	0.0529056	0.0239214	0.639064	0.744967	0.639024	0.258256	3.79022e-05	0.000163761	0.16607	0.000163165	3.79082e-05	0.000163488	0.165613	0.000163968	3.79082e-05	0.000163488	0.165613	0.000163968	3.79022e-05	0.000163761	0.16607	0.000163165	3.79081e-05	0.000164566	0.165613	0.000162893	3.79081e-05	0.000164566	0.165613	0.000162893	0.00208064	0.145676	0.00207486	0.000841135	9.68547e-07	3.15555e-06	1.25075e-05	3.14483e-06	3.91595e-06	7.55727e-07	4.42663e-07	0.000159009	3.91595e-06	7.55727e-07	4.42663e-07	0.000159009	9.68547e-07	3.15555e-06	1.25075e-05	3.14483e-06	3.9291e-06	0.000159091	4.41227e-07	7.55811e-07	3.9291e-06	0.000159091	4.41227e-07	7.55811e-07	1.76272e-05	0.000326004	2.67827e-05	0.00032582	0.00159367	0.00153071	7.69853e-05	0.00153012	0.00159367	0.00153194	7.70501e-05	0.00152762	0.00159367	0.00153194	7.70501e-05	0.00152762	0.00159367	0.00153071	7.69853e-05	0.00153012	0.00159367	0.00152821	7.70501e-05	0.00153135	0.00159367	0.00152821	7.70501e-05	0.00153135	0.00956204	0.00918173	0.000462171	0.00917818	1	1	9.54864e-13	1	6.5515e-20	2.44981e-19	0.999999	2.42405e-19	0.000142922	0.000615867	0.999448	0.000613626	0.00741976	0.0073797	0.000228344	0.00737822	9.87469e-05	0.828711	6.92187e-05	3.91881e-05
